gene,transcript,transcript_coordinates,type,coordinates
BaRT2v18chr3HG123380,BaRT2v18chr3HG123380.6,36160635-36165938,coding_region,51-132
BaRT2v18chr3HG123380,BaRT2v18chr3HG123380.6,36160635-36165938,coding_region,740-814
BaRT2v18chr3HG123380,BaRT2v18chr3HG123380.6,36160635-36165938,coding_region,932-1003
BaRT2v18chr3HG123380,BaRT2v18chr3HG123380.6,36160635-36165938,3' utr,5146-5304
BaRT2v18chr3HG122970,BaRT2v18chr3HG122970.1,33294773-33299932,exon,1-2263
BaRT2v18chr3HG122970,BaRT2v18chr3HG122970.1,33294773-33299932,exon,3262-3351
BaRT2v18chr3HG122970,BaRT2v18chr3HG122970.1,33294773-33299932,exon,3446-4555
BaRT2v18chr3HG122970,BaRT2v18chr3HG122970.1,33294773-33299932,exon,4661-5160
BaRT2v18chr3HG122970,BaRT2v18chr3HG122970.1,33294773-33299932,intron,2264-3261
BaRT2v18chr3HG122970,BaRT2v18chr3HG122970.1,33294773-33299932,intron,3352-3445
BaRT2v18chr3HG122970,BaRT2v18chr3HG122970.1,33294773-33299932,intron,4556-4660
BaRT2v18chr3HG122970,BaRT2v18chr3HG122970.1,33294773-33299932,5' utr,1-69
BaRT2v18chr3HG122970,BaRT2v18chr3HG122970.1,33294773-33299932,coding_region,70-1770
BaRT2v18chr3HG122970,BaRT2v18chr3HG122970.1,33294773-33299932,3' utr,1771-2263
BaRT2v18chr3HG122970,BaRT2v18chr3HG122970.1,33294773-33299932,3' utr,3262-3351
BaRT2v18chr3HG122970,BaRT2v18chr3HG122970.1,33294773-33299932,3' utr,3446-4555
BaRT2v18chr3HG122970,BaRT2v18chr3HG122970.1,33294773-33299932,3' utr,4661-5160
BaRT2v18chr3HG122970,BaRT2v18chr3HG122970.2,33294815-33299884,exon,1-2215
BaRT2v18chr3HG122970,BaRT2v18chr3HG122970.2,33294815-33299884,exon,3214-4507
BaRT2v18chr3HG122970,BaRT2v18chr3HG122970.2,33294815-33299884,exon,4613-5070
BaRT2v18chr3HG122970,BaRT2v18chr3HG122970.2,33294815-33299884,intron,2216-3213
BaRT2v18chr3HG122970,BaRT2v18chr3HG122970.2,33294815-33299884,intron,4508-4612
BaRT2v18chr3HG122970,BaRT2v18chr3HG122970.2,33294815-33299884,5' utr,1-21
BaRT2v18chr3HG122970,BaRT2v18chr3HG122970.2,33294815-33299884,coding_region,22-1722
BaRT2v18chr3HG122970,BaRT2v18chr3HG122970.2,33294815-33299884,3' utr,1723-2215
BaRT2v18chr3HG122970,BaRT2v18chr3HG122970.2,33294815-33299884,3' utr,3214-4507
BaRT2v18chr3HG122970,BaRT2v18chr3HG122970.2,33294815-33299884,3' utr,4613-5070
BaRT2v18chr3HG122970,BaRT2v18chr3HG122970.3,33295651-33299957,exon,1-2288
BaRT2v18chr3HG122970,BaRT2v18chr3HG122970.3,33295651-33299957,exon,3287-3376
BaRT2v18chr3HG122970,BaRT2v18chr3HG122970.3,33295651-33299957,exon,3471-4307
BaRT2v18chr3HG122970,BaRT2v18chr3HG122970.3,33295651-33299957,intron,2289-3286
BaRT2v18chr3HG122970,BaRT2v18chr3HG122970.3,33295651-33299957,intron,3377-3470
BaRT2v18chr3HG122970,BaRT2v18chr3HG122970.3,33295651-33299957,5' utr,1-94
BaRT2v18chr3HG122970,BaRT2v18chr3HG122970.3,33295651-33299957,coding_region,95-1795
BaRT2v18chr3HG122970,BaRT2v18chr3HG122970.3,33295651-33299957,3' utr,1796-2288
BaRT2v18chr3HG122970,BaRT2v18chr3HG122970.3,33295651-33299957,3' utr,3287-3376
BaRT2v18chr3HG122970,BaRT2v18chr3HG122970.3,33295651-33299957,3' utr,3471-4307
BaRT2v18chr3HG123050,BaRT2v18chr3HG123050.1,33873282-33876342,exon,1-3061
BaRT2v18chr3HG123050,BaRT2v18chr3HG123050.1,33873282-33876342,5' utr,1-1778
BaRT2v18chr3HG123050,BaRT2v18chr3HG123050.1,33873282-33876342,coding_region,1779-3061
BaRT2v18chr3HG123050,BaRT2v18chr3HG123050.1,33873282-33876342,3' utr,3062-3061
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.1,36576715-36582957,exon,1-242
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.1,36576715-36582957,exon,2561-2642
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.1,36576715-36582957,exon,2735-2818
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.1,36576715-36582957,exon,3234-3273
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.1,36576715-36582957,exon,3701-3746
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.1,36576715-36582957,exon,4178-4236
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.1,36576715-36582957,exon,4357-4424
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.1,36576715-36582957,exon,4624-4738
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.1,36576715-36582957,exon,4814-4878
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.1,36576715-36582957,exon,6002-6243
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.1,36576715-36582957,exon,806-873
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.1,36576715-36582957,intron,243-805
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.1,36576715-36582957,intron,2643-2734
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.1,36576715-36582957,intron,2819-3233
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.1,36576715-36582957,intron,3274-3700
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.1,36576715-36582957,intron,3747-4177
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.1,36576715-36582957,intron,4237-4356
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.1,36576715-36582957,intron,4425-4623
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.1,36576715-36582957,intron,4739-4813
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.1,36576715-36582957,intron,4879-6001
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.1,36576715-36582957,intron,874-2560
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.1,36576715-36582957,5' utr,1-186
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.1,36576715-36582957,coding_region,187-242
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.1,36576715-36582957,coding_region,2561-2642
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.1,36576715-36582957,coding_region,2735-2818
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.1,36576715-36582957,coding_region,3234-3273
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.1,36576715-36582957,coding_region,3701-3746
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.1,36576715-36582957,coding_region,4178-4236
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.1,36576715-36582957,coding_region,4357-4424
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.1,36576715-36582957,coding_region,4624-4639
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.1,36576715-36582957,coding_region,806-873
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.1,36576715-36582957,3' utr,4640-4738
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.1,36576715-36582957,3' utr,4814-4878
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.1,36576715-36582957,3' utr,6002-6243
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.10,36577191-36582946,exon,1-231
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.10,36577191-36582946,exon,2550-2631
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.10,36577191-36582946,exon,2724-2807
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.10,36577191-36582946,exon,3223-3262
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.10,36577191-36582946,exon,3690-3735
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.10,36577191-36582946,exon,4167-4225
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.10,36577191-36582946,exon,4346-4413
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.10,36577191-36582946,exon,4605-4867
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.10,36577191-36582946,exon,5393-5756
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.10,36577191-36582946,exon,795-862
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.10,36577191-36582946,intron,232-794
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.10,36577191-36582946,intron,2632-2723
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.10,36577191-36582946,intron,2808-3222
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.10,36577191-36582946,intron,3263-3689
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.10,36577191-36582946,intron,3736-4166
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.10,36577191-36582946,intron,4226-4345
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.10,36577191-36582946,intron,4414-4604
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.10,36577191-36582946,intron,4868-5392
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.10,36577191-36582946,intron,863-2549
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.10,36577191-36582946,5' utr,1-175
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.10,36577191-36582946,coding_region,176-231
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.10,36577191-36582946,coding_region,2550-2631
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.10,36577191-36582946,coding_region,2724-2807
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.10,36577191-36582946,coding_region,3223-3262
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.10,36577191-36582946,coding_region,3690-3735
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.10,36577191-36582946,coding_region,4167-4225
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.10,36577191-36582946,coding_region,4346-4413
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.10,36577191-36582946,coding_region,4605-4785
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.10,36577191-36582946,coding_region,795-862
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.10,36577191-36582946,3' utr,4786-4867
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.10,36577191-36582946,3' utr,5393-5756
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.11,36577195-36582946,exon,1-231
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.11,36577195-36582946,exon,2550-2807
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.11,36577195-36582946,exon,3223-3262
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.11,36577195-36582946,exon,3690-3735
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.11,36577195-36582946,exon,4167-4225
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.11,36577195-36582946,exon,4346-4413
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.11,36577195-36582946,exon,4613-4727
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.11,36577195-36582946,exon,4803-4867
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.11,36577195-36582946,exon,5393-5752
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.11,36577195-36582946,exon,795-862
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.11,36577195-36582946,intron,232-794
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.11,36577195-36582946,intron,2808-3222
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.11,36577195-36582946,intron,3263-3689
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.11,36577195-36582946,intron,3736-4166
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.11,36577195-36582946,intron,4226-4345
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.11,36577195-36582946,intron,4414-4612
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.11,36577195-36582946,intron,4728-4802
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.11,36577195-36582946,intron,4868-5392
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.11,36577195-36582946,intron,863-2549
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.11,36577195-36582946,5' utr,1-175
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.11,36577195-36582946,coding_region,176-231
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.11,36577195-36582946,coding_region,2550-2671
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.11,36577195-36582946,coding_region,795-862
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.11,36577195-36582946,3' utr,2672-2807
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.11,36577195-36582946,3' utr,3223-3262
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.11,36577195-36582946,3' utr,3690-3735
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.11,36577195-36582946,3' utr,4167-4225
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.11,36577195-36582946,3' utr,4346-4413
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.11,36577195-36582946,3' utr,4613-4727
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.11,36577195-36582946,3' utr,4803-4867
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.11,36577195-36582946,3' utr,5393-5752
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.12,36577195-36582961,exon,1-246
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.12,36577195-36582961,exon,2565-2646
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.12,36577195-36582961,exon,2739-3277
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.12,36577195-36582961,exon,3705-3750
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.12,36577195-36582961,exon,4182-4240
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.12,36577195-36582961,exon,4361-4428
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.12,36577195-36582961,exon,4628-4742
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.12,36577195-36582961,exon,4818-4882
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.12,36577195-36582961,exon,5408-5767
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.12,36577195-36582961,exon,810-877
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.12,36577195-36582961,intron,247-809
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.12,36577195-36582961,intron,2647-2738
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.12,36577195-36582961,intron,3278-3704
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.12,36577195-36582961,intron,3751-4181
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.12,36577195-36582961,intron,4241-4360
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.12,36577195-36582961,intron,4429-4627
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.12,36577195-36582961,intron,4743-4817
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.12,36577195-36582961,intron,4883-5407
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.12,36577195-36582961,intron,878-2564
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.12,36577195-36582961,5' utr,1-190
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.12,36577195-36582961,coding_region,191-246
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.12,36577195-36582961,coding_region,2565-2646
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.12,36577195-36582961,coding_region,2739-2901
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.12,36577195-36582961,coding_region,810-877
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.12,36577195-36582961,3' utr,2902-3277
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.12,36577195-36582961,3' utr,3705-3750
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.12,36577195-36582961,3' utr,4182-4240
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.12,36577195-36582961,3' utr,4361-4428
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.12,36577195-36582961,3' utr,4628-4742
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.12,36577195-36582961,3' utr,4818-4882
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.12,36577195-36582961,3' utr,5408-5767
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.13,36577198-36582961,exon,1-246
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.13,36577198-36582961,exon,2565-2646
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.13,36577198-36582961,exon,2739-2822
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.13,36577198-36582961,exon,3238-3277
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.13,36577198-36582961,exon,3705-3750
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.13,36577198-36582961,exon,4182-4240
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.13,36577198-36582961,exon,4361-4428
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.13,36577198-36582961,exon,4628-4742
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.13,36577198-36582961,exon,4818-4882
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.13,36577198-36582961,exon,5408-5764
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.13,36577198-36582961,exon,810-877
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.13,36577198-36582961,intron,247-809
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.13,36577198-36582961,intron,2647-2738
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.13,36577198-36582961,intron,2823-3237
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.13,36577198-36582961,intron,3278-3704
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.13,36577198-36582961,intron,3751-4181
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.13,36577198-36582961,intron,4241-4360
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.13,36577198-36582961,intron,4429-4627
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.13,36577198-36582961,intron,4743-4817
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.13,36577198-36582961,intron,4883-5407
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.13,36577198-36582961,intron,878-2564
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.13,36577198-36582961,5' utr,1-190
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.13,36577198-36582961,coding_region,191-246
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.13,36577198-36582961,coding_region,2565-2646
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.13,36577198-36582961,coding_region,2739-2822
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.13,36577198-36582961,coding_region,3238-3277
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.13,36577198-36582961,coding_region,3705-3750
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.13,36577198-36582961,coding_region,4182-4240
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.13,36577198-36582961,coding_region,4361-4428
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.13,36577198-36582961,coding_region,4628-4643
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.13,36577198-36582961,coding_region,810-877
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.13,36577198-36582961,3' utr,4644-4742
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.13,36577198-36582961,3' utr,4818-4882
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.13,36577198-36582961,3' utr,5408-5764
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.14,36577198-36582961,exon,1-246
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.14,36577198-36582961,exon,2565-2646
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.14,36577198-36582961,exon,2739-2822
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.14,36577198-36582961,exon,3238-3277
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.14,36577198-36582961,exon,3705-3750
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.14,36577198-36582961,exon,4182-4240
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.14,36577198-36582961,exon,4361-4428
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.14,36577198-36582961,exon,4620-4742
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.14,36577198-36582961,exon,4818-4882
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.14,36577198-36582961,exon,5408-5764
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.14,36577198-36582961,exon,810-877
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.14,36577198-36582961,intron,247-809
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.14,36577198-36582961,intron,2647-2738
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.14,36577198-36582961,intron,2823-3237
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.14,36577198-36582961,intron,3278-3704
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.14,36577198-36582961,intron,3751-4181
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.14,36577198-36582961,intron,4241-4360
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.14,36577198-36582961,intron,4429-4619
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.14,36577198-36582961,intron,4743-4817
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.14,36577198-36582961,intron,4883-5407
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.14,36577198-36582961,intron,878-2564
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.14,36577198-36582961,5' utr,1-190
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.14,36577198-36582961,coding_region,191-246
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.14,36577198-36582961,coding_region,2565-2646
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.14,36577198-36582961,coding_region,2739-2822
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.14,36577198-36582961,coding_region,3238-3277
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.14,36577198-36582961,coding_region,3705-3750
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.14,36577198-36582961,coding_region,4182-4240
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.14,36577198-36582961,coding_region,4361-4428
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.14,36577198-36582961,coding_region,4620-4742
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.14,36577198-36582961,coding_region,4818-4882
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.14,36577198-36582961,coding_region,5408-5487
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.14,36577198-36582961,coding_region,810-877
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.14,36577198-36582961,3' utr,5488-5764
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.15,36577209-36582961,exon,1-246
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.15,36577209-36582961,exon,2739-2822
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.15,36577209-36582961,exon,3238-3277
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.15,36577209-36582961,exon,3705-3750
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.15,36577209-36582961,exon,4182-4240
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.15,36577209-36582961,exon,4361-4428
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.15,36577209-36582961,exon,4628-4742
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.15,36577209-36582961,exon,4818-4882
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.15,36577209-36582961,exon,5408-5753
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.15,36577209-36582961,exon,810-2646
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.15,36577209-36582961,intron,247-809
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.15,36577209-36582961,intron,2647-2738
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.15,36577209-36582961,intron,2823-3237
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.15,36577209-36582961,intron,3278-3704
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.15,36577209-36582961,intron,3751-4181
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.15,36577209-36582961,intron,4241-4360
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.15,36577209-36582961,intron,4429-4627
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.15,36577209-36582961,intron,4743-4817
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.15,36577209-36582961,intron,4883-5407
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.15,36577209-36582961,5' utr,1-190
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.15,36577209-36582961,coding_region,191-246
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.15,36577209-36582961,coding_region,810-951
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.15,36577209-36582961,3' utr,2739-2822
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.15,36577209-36582961,3' utr,3238-3277
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.15,36577209-36582961,3' utr,3705-3750
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.15,36577209-36582961,3' utr,4182-4240
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.15,36577209-36582961,3' utr,4361-4428
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.15,36577209-36582961,3' utr,4628-4742
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.15,36577209-36582961,3' utr,4818-4882
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.15,36577209-36582961,3' utr,5408-5753
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.15,36577209-36582961,3' utr,952-2646
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.2,36576992-36583003,exon,1-288
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.2,36576992-36583003,exon,2612-2688
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.2,36576992-36583003,exon,2781-2864
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.2,36576992-36583003,exon,3261-3319
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.2,36576992-36583003,exon,3747-3792
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.2,36576992-36583003,exon,4224-4282
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.2,36576992-36583003,exon,4403-4470
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.2,36576992-36583003,exon,4670-4784
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.2,36576992-36583003,exon,4860-4924
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.2,36576992-36583003,exon,5450-6012
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.2,36576992-36583003,exon,852-919
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.2,36576992-36583003,intron,2689-2780
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.2,36576992-36583003,intron,2865-3260
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.2,36576992-36583003,intron,289-851
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.2,36576992-36583003,intron,3320-3746
BaRT2v18chr3HG123480,BaRT2v18chr3HG123480.2,36576992-36583003,intron,3793-4223
